year,selling_price,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,mean_price_by_fuel,median_price_by_fuel,car_age,mean_price_by_age,mean_price_by_transmission,median_price_by_transmission
2011.0,270000.0,60000.0,Diesel,Manual,19.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2011.0,225000.0,110000.0,Diesel,Manual,13.93,2179,2179,320.0,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2012.0,459999.0,70000.0,Diesel,Manual,22.32,1582,1582,259.8,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2009.0,115999.0,110000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2013.0,475000.0,77300.0,Diesel,Manual,21.14,1498,1498,250.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,1925000.0,91500.0,Diesel,Automatic,10.0,2148,2148,400.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,1322916.4973913042,850000.0
2011.0,165000.0,75000.0,Diesel,Manual,25.0,1396,1396,140.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2015.0,550000.0,45000.0,Diesel,Manual,28.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2017.0,861000.0,61260.0,Diesel,Manual,24.3,1248,1248,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2019.0,1050000.0,26000.0,Diesel,Manual,23.0,1498,1498,205.0,5.0,647996.1115363587,525000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2018.0,3251000.0,17601.0,Diesel,Automatic,16.25,1968,1968,340.0,7.0,647996.1115363587,525000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2017.0,750000.0,43000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2018.0,730000.0,4773.0,Petrol,Manual,22.0,1197,1197,113.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,860000.0,31000.0,Diesel,Automatic,21.66,1498,1498,250.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2017.0,940000.0,57900.0,Diesel,Manual,21.9,1498,1498,200.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2019.0,1075000.0,8600.0,Diesel,Manual,17.3,1497,1497,300.0,7.0,647996.1115363587,525000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2016.0,775000.0,52000.0,Diesel,Manual,23.65,1248,1248,200.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2013.0,411000.0,62000.0,Petrol,Manual,22.0,1197,1197,113.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2012.0,911000.0,155000.0,Diesel,Manual,12.8,2494,2494,20.4,8.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2016.0,540000.0,66000.0,Diesel,Manual,20.14,1498,1498,230.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2016.0,660000.0,78010.0,Diesel,Automatic,21.66,1498,1498,250.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,1322916.4973913042,850000.0
2018.0,875000.0,83844.0,Diesel,Manual,24.52,1248,1248,200.0,7.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2015.0,411000.0,23999.0,Petrol,Automatic,23.1,998,998,90.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,1322916.4973913042,850000.0
2016.0,635000.0,52000.0,Diesel,Manual,27.39,1248,1248,190.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2012.0,350000.0,145000.0,Diesel,Manual,22.9,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2018.0,800000.0,70000.0,Diesel,Manual,18.49,1493,1493,240.0,7.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2015.0,180000.0,25000.0,Petrol,Manual,16.8,796,796,59.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2014.0,490000.0,120000.0,Diesel,Manual,24.2,1498,1498,200.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2010.0,180000.0,55000.0,Petrol,Manual,19.0,998,998,90.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2013.0,310000.0,91400.0,Petrol,Automatic,19.34,1198,1198,104.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,1322916.4973913042,850000.0
2012.0,275000.0,48000.0,CNG,Manual,13.2,1495,1495,124.5,5.0,317666.60784313723,330000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2014.0,450000.0,80000.0,Diesel,Manual,18.2,1248,1248,172.5,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2017.0,500000.0,50000.0,Diesel,Manual,25.32,1198,1198,190.0,6.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2010.0,245000.0,185000.0,Diesel,Automatic,16.2,1493,1493,24.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,1322916.4973913042,850000.0
2011.0,275000.0,125000.0,Diesel,Manual,20.54,1598,1598,250.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2006.0,200000.0,178500.0,Petrol,Manual,17.7,1497,1497,12.7,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2017.0,1500000.0,66953.0,Diesel,Manual,16.0,2179,2179,330.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2012.0,229999.0,166000.0,Diesel,Manual,23.08,1461,1461,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2011.0,280000.0,131000.0,Diesel,Manual,20.54,1598,1598,250.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2009.0,125000.0,50000.0,Petrol,Manual,18.9,1061,1061,84.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2015.0,600000.0,25000.0,Diesel,Manual,25.2,1248,1248,190.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2018.0,600000.0,20000.0,Petrol,Manual,18.2,1199,1199,110.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2016.0,411000.0,60000.0,Petrol,Manual,18.5,1198,1198,109.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2010.0,150000.0,170000.0,Petrol,Manual,15.37,1196,1196,101.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2015.0,630000.0,70000.0,Diesel,Manual,26.21,1248,1248,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2013.0,1200000.0,110000.0,Diesel,Automatic,17.11,1968,1968,380.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,1322916.4973913042,850000.0
2019.0,700000.0,45000.0,Petrol,Automatic,22.0,1197,1197,113.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,1322916.4973913042,850000.0
2010.0,250000.0,60000.0,Diesel,Manual,14.0,2498,2498,260.0,7.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2016.0,535000.0,32000.0,Diesel,Manual,18.2,1248,1248,172.5,8.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2016.0,600000.0,60000.0,Diesel,Manual,18.49,1493,1493,240.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2003.0,145000.0,120000.0,Diesel,Manual,13.1,1493,1493,187.0,5.0,647996.1115363587,525000.0,22.0,102849.97222222222,451816.6323673071,400000.0
2015.0,400000.0,143000.0,Diesel,Manual,25.83,1498,1498,215.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2015.0,600000.0,100000.0,Diesel,Manual,26.59,1248,1248,190.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2018.0,459999.0,50000.0,Petrol,Manual,21.63,998,998,90.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2018.0,800000.0,30000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,370000.0,25000.0,CNG,Manual,21.94,1196,1196,85.0,5.0,317666.60784313723,330000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2012.0,800000.0,102000.0,Diesel,Manual,12.8,2494,2494,20.4,8.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2013.0,290000.0,90000.0,Diesel,Manual,23.08,1461,1461,160.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2018.0,671000.0,62000.0,Diesel,Manual,28.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2012.0,140000.0,80000.0,Diesel,Manual,19.09,1396,1396,135.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2011.0,141000.0,15000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2009.0,125000.0,70000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2013.0,150000.0,90000.0,Diesel,Manual,19.4,1405,1405,135.4,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2007.0,125000.0,100000.0,Petrol,Manual,18.9,1061,1061,84.0,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2018.0,600000.0,25000.0,Petrol,Manual,18.9,1197,1197,113.75,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,700000.0,40000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,700000.0,70000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,740000.0,40000.0,Diesel,Manual,28.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,140000.0,200000.0,Diesel,Manual,17.0,1405,1405,135.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2018.0,1150000.0,35000.0,Diesel,Manual,22.0,1582,1582,259.87,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2007.0,300000.0,155000.0,Diesel,Manual,18.7,1896,1896,210.0,5.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2011.0,300000.0,110000.0,Petrol,Manual,17.6,1496,1496,132.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2015.0,530000.0,110000.0,Diesel,Manual,21.64,1461,1461,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2017.0,530000.0,80000.0,Diesel,Manual,24.0,1186,1186,190.24,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,210000.0,50000.0,Petrol,Manual,17.92,1086,1086,96.1,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2007.0,130000.0,90000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2008.0,148000.0,80000.0,LPG,Manual,17.3,1061,1061,7.8,5.0,210885.7142857143,200000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2008.0,585000.0,120000.0,Diesel,Automatic,14.3,1968,1968,36.6,5.0,647996.1115363587,525000.0,17.0,206440.19270833334,1322916.4973913042,850000.0
2011.0,270000.0,105000.0,Diesel,Manual,21.9,1396,1396,22.4,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2013.0,375000.0,40000.0,Petrol,Manual,20.36,1197,1197,111.7,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2014.0,725000.0,141000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2007.0,180000.0,150000.0,Diesel,Manual,18.1,1493,1493,24.0,5.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2014.0,425000.0,80000.0,Diesel,Manual,23.2,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2018.0,900000.0,25000.0,Diesel,Manual,23.0,1498,1498,205.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,570000.0,51000.0,Diesel,Manual,14.07,2956,2956,223.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,290000.0,40000.0,Diesel,Manual,25.0,1396,1396,140.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,229999.0,40000.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2012.0,300000.0,70000.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2010.0,220000.0,110000.0,Diesel,Manual,21.1,1248,1248,113.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2011.0,409999.0,80000.0,Diesel,Manual,18.3,1991,1991,327.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2013.0,355000.0,136000.0,Diesel,Manual,18.2,1248,1248,172.5,7.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,695000.0,120000.0,Diesel,Manual,19.01,1461,1461,248.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2010.0,320000.0,120000.0,Diesel,Manual,19.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2017.0,710000.0,120000.0,Diesel,Manual,18.49,1493,1493,240.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2004.0,85000.0,120000.0,Diesel,Manual,16.8,1405,1405,12.5,5.0,647996.1115363587,525000.0,21.0,107384.79591836735,451816.6323673071,400000.0
2010.0,409999.0,210000.0,Diesel,Manual,12.2,1994,1994,263.7,9.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2015.0,550000.0,90000.0,Diesel,Manual,20.14,1498,1498,230.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2007.0,215000.0,100750.0,Petrol,Manual,16.1,1298,1298,11.5,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2006.0,110000.0,140000.0,Petrol,Manual,14.4,1599,1599,12.5,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2007.0,170000.0,110000.0,Petrol,Manual,17.7,1497,1497,12.7,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2018.0,850000.0,40000.0,Petrol,Manual,17.0,1198,1198,170.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2010.0,350000.0,148000.0,Diesel,Manual,23.0,1396,1396,22.4,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2015.0,250000.0,155000.0,Diesel,Manual,22.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2015.0,433000.0,70000.0,Diesel,Manual,25.83,1498,1498,215.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2010.0,1200000.0,100000.0,Diesel,Manual,11.5,2982,2982,343.0,7.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2015.0,300000.0,45000.0,Petrol,Manual,21.1,814,814,74.5,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
1998.0,70000.0,40000.0,Petrol,Manual,17.3,993,993,78.0,5.0,384050.7800201816,320000.0,27.0,57888.88888888889,451816.6323673071,400000.0
2017.0,760000.0,90000.0,Diesel,Manual,15.96,2523,2523,195.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,250000.0,20000.0,Petrol,Manual,21.1,814,814,74.5,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2013.0,187000.0,120000.0,Petrol,Manual,17.92,1086,1086,96.1,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,335000.0,90000.0,Diesel,Manual,22.9,1248,1248,190.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2016.0,488000.0,80000.0,Petrol,Manual,20.85,1197,1197,115.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2008.0,111000.0,110000.0,Petrol,Manual,15.6,1586,1586,145.0,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2015.0,600000.0,70000.0,Diesel,Manual,26.21,1248,1248,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2020.0,570000.0,5000.0,Petrol,Manual,21.21,1197,1197,113.0,5.0,384050.7800201816,320000.0,5.0,888349.1587301587,451816.6323673071,400000.0
2007.0,110000.0,75000.0,Petrol,Manual,17.8,1086,1086,9.8,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2014.0,434999.0,50000.0,Petrol,Manual,18.6,1197,1197,114.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,229999.0,70000.0,Petrol,Manual,21.1,814,814,74.5,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,490000.0,90000.0,Diesel,Manual,20.45,1461,1461,200.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2011.0,300000.0,100000.0,Petrol,Manual,17.5,1298,1298,114.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2017.0,350000.0,90000.0,Petrol,Manual,17.8,1199,1199,106.5,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,750000.0,110000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2017.0,310000.0,35000.0,Petrol,Manual,24.7,796,796,69.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,620000.0,130000.0,Diesel,Manual,20.77,1248,1248,200.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2013.0,400000.0,188000.0,Diesel,Manual,22.9,1248,1248,190.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2008.0,67000.0,80000.0,Diesel,Manual,17.2,1396,1396,8.5,5.0,647996.1115363587,525000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2015.0,480000.0,80000.0,Diesel,Manual,25.83,1498,1498,215.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2008.0,110000.0,48676.0,Petrol,Manual,19.7,796,796,6.1,8.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2018.0,475000.0,40000.0,Petrol,Manual,20.62,1198,1198,104.0,7.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2018.0,300000.0,15000.0,Petrol,Manual,24.7,796,796,69.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2007.0,100000.0,70000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2011.0,70000.0,80000.0,Diesel,Manual,17.0,1405,1405,135.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2017.0,900000.0,60000.0,Diesel,Manual,22.77,1498,1498,205.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,650000.0,120000.0,Diesel,Manual,23.59,1364,1364,170.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2000.0,50000.0,180000.0,Petrol,Manual,17.3,993,993,78.0,5.0,384050.7800201816,320000.0,25.0,78639.78571428571,451816.6323673071,400000.0
2016.0,550000.0,70000.0,Petrol,Manual,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2013.0,475000.0,250000.0,Diesel,Manual,20.46,1461,1461,200.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2019.0,425000.0,15000.0,Petrol,Manual,20.3,1086,1086,99.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2017.0,900000.0,65000.0,Diesel,Manual,28.09,1248,1248,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2015.0,516000.0,90000.0,Petrol,Manual,18.6,1197,1197,114.7,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2011.0,150000.0,70000.0,Petrol,Manual,16.5,1172,1172,96.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2016.0,400000.0,30000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2016.0,800000.0,79500.0,Diesel,Manual,15.4,2179,2179,280.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2007.0,165000.0,90000.0,Petrol,Manual,17.8,1086,1086,9.8,5.0,384050.7800201816,320000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2015.0,1000000.0,110000.0,Diesel,Manual,20.45,1461,1461,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2015.0,440000.0,110000.0,Diesel,Manual,26.59,1248,1248,190.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2011.0,390000.0,153000.0,Diesel,Manual,22.32,1582,1582,259.8,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2008.0,136000.0,200185.0,Petrol,Manual,16.6,1388,1388,16.3,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2013.0,475000.0,149000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2016.0,515000.0,100000.0,Diesel,Manual,25.83,1498,1498,215.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2012.0,175000.0,90000.0,Diesel,Manual,15.42,1405,1405,135.0,7.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2012.0,380000.0,80000.0,Diesel,Manual,21.5,1248,1248,200.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2018.0,535000.0,12000.0,Petrol,Manual,20.89,1197,1197,113.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2011.0,215000.0,40000.0,Petrol,Manual,20.36,1197,1197,111.7,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
1997.0,70000.0,100000.0,Petrol,Manual,17.3,993,993,78.0,5.0,384050.7800201816,320000.0,28.0,86111.0,451816.6323673071,400000.0
2017.0,445000.0,27000.0,Petrol,Manual,18.9,1197,1197,113.75,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2015.0,335000.0,120000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2014.0,300000.0,49025.0,Petrol,Manual,15.37,1196,1196,101.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2015.0,110000.0,15000.0,Petrol,Manual,25.4,624,624,51.0,4.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2014.0,240000.0,90000.0,Petrol,Manual,23.95,998,998,90.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,300000.0,90000.0,Petrol,Manual,23.84,1199,1199,114.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2010.0,2000000.0,90000.0,Diesel,Automatic,14.49,2993,2993,560.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,1322916.4973913042,850000.0
2007.0,50000.0,80000.0,Diesel,Manual,17.2,1396,1396,8.5,5.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2009.0,295000.0,195000.0,Diesel,Manual,14.8,2499,2499,19.0,10.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2006.0,310000.0,90000.0,Diesel,Manual,10.5,2179,2179,290.0,8.0,647996.1115363587,525000.0,19.0,170462.23529411765,451816.6323673071,400000.0
1997.0,29999.0,80000.0,Petrol,Manual,16.1,796,796,59.0,4.0,384050.7800201816,320000.0,28.0,86111.0,451816.6323673071,400000.0
2016.0,640000.0,70000.0,Diesel,Manual,24.3,1248,1248,200.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2012.0,350000.0,35000.0,Petrol,Manual,17.5,1197,1197,114.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2013.0,385000.0,120000.0,Petrol,Manual,19.1,1197,1197,114.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,409999.0,100000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2016.0,1300000.0,40000.0,Diesel,Automatic,16.0,2179,2179,330.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,1322916.4973913042,850000.0
2009.0,210000.0,60000.0,Petrol,Manual,15.3,1596,1596,14.9,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2007.0,300000.0,110000.0,Diesel,Manual,10.5,2179,2179,290.0,7.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2008.0,450000.0,112000.0,Diesel,Manual,10.5,2609,2609,290.0,9.0,647996.1115363587,525000.0,17.0,206440.19270833334,451816.6323673071,400000.0
